I,II,III,aVR,aVL,aVF,V1
-0.09277347,0.28645948,0.02040163,-0.11326705,-0.09226785,0.5311512,-0.12285237
-0.072913274,0.26072067,0.0048188535,-0.065250084,-0.08138392,0.52404326,-0.101189174
-0.10762316,0.26863962,-0.00948092,-0.0614189,-0.13661906,0.54617757,-0.12123232
-0.111802995,0.26653618,0.039641768,-0.13788448,-0.093233205,0.51206434,-0.087805316
-0.102139115,0.2777579,0.028224217,-0.08664217,-0.096479066,0.54204273,-0.1061265
-0.074016735,0.24320179,0.022432853,-0.08043797,-0.093349636,0.54333395,-0.108001925
-0.09381032,0.31572232,-0.00734936,-0.08683277,-0.09944494,0.55205053,-0.12843558
-0.1083966,0.35044482,0.051849376,-0.11093458,-0.0891352,0.50593084,-0.077230394
-0.088173226,0.31674856,0.0073517812,-0.10273267,-0.10934282,0.4961119,-0.103022054
-0.11997367,0.28979775,0.026430735,-0.11289331,-0.07533735,0.52940613,-0.0961882
-0.0843763,0.30949727,-0.01502269,-0.10640877,-0.088530496,0.515509,-0.11271329
-0.08990561,0.31730258,0.008539838,-0.12227706,-0.095064044,0.5764895,-0.13108927
-0.10430681,0.38598493,0.016431548,-0.10044642,-0.112100974,0.5246052,-0.108783156
-0.11499384,0.42948365,0.015371641,-0.12827817,-0.08191579,0.5133948,-0.10565295
-0.11602583,0.43430397,0.010122002,-0.1022949,-0.094159015,0.50536996,-0.092437014
-0.08766455,0.40068242,0.015091655,-0.12333254,-0.11347057,0.48085997,-0.10546155
-0.07384858,0.4438583,-0.01926328,-0.094291866,-0.09956142,0.5126945,-0.11279517
-0.11124024,0.4653293,0.0054147323,-0.112082474,-0.08591243,0.49583173,-0.12856087
-0.089390844,0.4781503,0.0018372984,-0.092746966,-0.0875271,0.49164963,-0.09758951
-0.1403622,0.5025779,0.0022656687,-0.07699005,-0.088881485,0.4907109,-0.11455287
-0.11037571,0.43227553,-0.0028751055,-0.06689441,-0.09683272,0.4886587,-0.07226722
-0.09936482,0.51170737,-0.03176428,-0.14930373,-0.078227244,0.44466954,-0.095740706
-0.116996184,0.4529111,-0.03465731,-0.1154864,-0.07404659,0.4912247,-0.08756046
-0.11759012,0.45278165,-0.054610725,-0.10492171,-0.084113546,0.45239595,-0.10383577
-0.11227166,0.47567046,0.0039790515,-0.089709505,-0.11066509,0.46121743,-0.09489046
-0.09312688,0.46184704,0.0021135346,-0.13197783,-0.12013196,0.48416388,-0.116785035
-0.10277057,0.48568848,0.00034225307,-0.11866584,-0.109902784,0.48831874,-0.122588366
-0.14384046,0.45538446,-0.012502707,-0.096468695,-0.0600027,0.412822,-0.09877321
-0.14154027,0.48094738,-0.06343071,-0.09742851,-0.09349236,0.441359,-0.08771844
-0.11131261,0.51522756,-0.043451864,-0.09162294,-0.05664647,0.4399567,-0.13809155
-0.0900692,0.49202427,-0.09581462,-0.09034941,-0.101626895,0.39791632,-0.109205
-0.15421924,0.49950218,-0.09655878,-0.09249725,-0.10444541,0.4375135,-0.062426697
-0.10930854,0.50953454,-0.1037689,-0.09544083,-0.10079507,0.41701013,-0.08972938
-0.10988228,0.52665514,-0.09197898,-0.09824253,-0.101200804,0.41162196,-0.0686044
-0.07163254,0.47320265,-0.09916627,-0.086104035,-0.114872314,0.3822746,-0.112080194
-0.107140295,0.52091473,-0.09702445,-0.14422631,-0.122416824,0.05224272,-0.10859797
-0.09181923,0.50662977,-0.11226031,-0.06859234,-0.089452274,0.059886035,-0.08014434
-0.09669159,0.5179441,-0.07987652,-0.14360638,-0.078418724,0.044758134,-0.08704633
-0.14216438,0.538279,-0.10816849,-0.12113629,-0.05065343,0.03097842,-0.10144075
-0.084223814,0.49551407,-0.12620094,-0.104123175,-0.10826222,0.03153536,-0.12483828
-0.09531351,0.50131136,-0.11504143,-0.08616919,-0.10667455,0.04361924,-0.076484405
-0.08948814,0.48487023,-0.10662284,-0.15955885,-0.1150781,0.039097156,-0.049448952
-0.021159414,0.51445776,-0.079804115,-0.10024665,-0.07716962,0.055083193,-0.13112149
-0.14139566,0.5537588,-0.100558765,-0.0838655,-0.08341365,0.026203146,-0.07164102
-0.06524729,0.52629435,-0.103464186,-0.07985086,-0.11727992,0.010218671,-0.10910725
-0.105516575,0.50330585,-0.12474089,-0.11371422,-0.11781158,0.040508777,-0.106437
-0.09404603,0.5216429,-0.08408295,-0.10580931,-0.08074231,0.022462444,-0.09439982
-0.10072641,0.50269306,-0.11285521,-0.11213913,-0.092152245,0.046336308,-0.12392663
-0.10832304,0.5108857,-0.101838864,-0.1076918,0.26760295,0.029421154,-0.10058108
-0.11125569,0.5419501,-0.07025537,-0.120495565,0.24094796,0.040932894,-0.1320841
-0.09328816,0.5113254,-0.08970307,-0.11766338,0.2271074,0.0060755457,-0.090356685
-0.1302397,0.55752957,-0.13246131,-0.09120868,0.25310972,0.027714359,-0.05522178
-0.0849011,0.534173,-0.13530289,-0.097280376,0.29019818,0.009306105,-0.112703316
-0.10825162,0.53747046,-0.10121394,-0.090096,0.3243827,-0.0027108686,-0.1033026
-0.12254274,0.53019875,-0.124196164,-0.09566107,0.2791741,0.002840707,-0.102330916
-0.10895381,0.55107534,-0.086982615,-0.08586678,0.33876368,0.0075011463,-0.08022418
-0.07482135,0.5509783,-0.099119075,-0.082400054,0.31520584,0.041574515,-0.09185289
-0.110680394,0.5415575,-0.096666,-0.13480802,0.27598968,0.003514435,-0.08156677
-0.09281256,0.54553825,-0.1141165,-0.11706782,0.3132483,-0.012281688,-0.110106334
-0.114607275,0.52923155,-0.065160476,-0.104615666,0.3312392,0.013958385,-0.09131677
-0.08483481,0.5433934,-0.04314137,-0.10044679,0.27031538,0.0100566195,-0.16734935
-0.08628676,0.52471304,-0.10556861,-0.11339872,0.3364511,-0.0022588207,-0.08664766
-0.06302699,0.530282,-0.09293838,-0.08175869,0.42721233,0.0024326942,-0.12435502
-0.103511274,0.5233572,-0.098051645,-0.060401026,0.4184795,0.023222959,-0.10655187
-0.086626306,0.5181646,-0.10519314,-0.096276164,0.4158553,0.015120765,-0.08509438
-0.098036036,0.5118322,-0.116638795,-0.09831057,0.42006007,0.011367128,-0.13071918
-0.07407652,0.5331207,-0.12169331,-0.083004825,0.42516035,-0.026046863,-0.078205295
-0.11436574,0.5479789,-0.12270104,-0.13730589,0.41237283,0.05327086,-0.10247519
-0.08508271,0.5430367,-0.09187801,-0.09941344,0.42808303,0.014447825,-0.070920505
-0.10386906,0.4921797,-0.1103686,-0.080394395,0.4392764,0.0016166299,-0.118032
-0.101249754,0.5406405,-0.15153185,-0.112829074,0.4554848,-0.034185786,-0.13622175
-0.0981204,0.5058883,-0.091058284,-0.12448666,0.4475154,0.005851283,-0.10053438
-0.09489868,0.5215115,-0.10070871,-0.1036596,0.44653434,-0.025357084,-0.08820196
-0.10225468,0.4884689,-0.07299664,-0.10114381,0.48420444,-0.021477805,-0.08651136
-0.09562103,0.50638086,-0.09245285,-0.118088335,0.48133862,-0.05349178,-0.12262505
-0.0683367,0.5066163,-0.12947254,-0.05797584,0.46788284,-0.04701482,-0.13239172
-0.08017243,0.4673035,-0.14447495,-0.10945535,0.49335635,-0.015747586,-0.106127895
-0.08247926,0.5056688,-0.1142518,-0.12293553,0.47855186,-0.079737656,-0.08953347
-0.10895266,0.516785,-0.11234401,-0.10171429,0.49308008,-0.08614378,-0.09052613
-0.11760477,0.4825921,-0.08095677,-0.081662744,0.51534164,-0.08680358,-0.06837743
-0.080690615,0.50936395,-0.09997405,-0.099448346,0.48760492,-0.10109196,-0.10726573
-0.082250945,0.47429997,-0.07709812,-0.09006,0.4798863,-0.10790602,-0.13666981
-0.07029231,0.4908776,-0.12624238,-0.11717593,0.5039013,-0.09396782,-0.07581239
-0.11179775,0.4251664,-0.08041285,-0.06996437,0.48281774,-0.08328997,-0.095814236
-0.104280114,0.5134261,-0.085269354,-0.08845492,0.50763375,-0.099591896,-0.09404538
-0.1324484,0.49033457,-0.14002341,-0.07870469,0.5104773,-0.075453684,-0.08431692
-0.10747631,0.44997087,-0.07317453,-0.092323676,0.46953446,-0.103928275,-0.074354015
-0.079662226,0.41132393,-0.09772447,-0.08309596,0.53194886,-0.11919922,-0.10005404
-0.10888888,0.4514942,-0.091718085,-0.117020026,0.52001953,-0.09976622,-0.07602794
-0.08671329,0.41168982,-0.11682081,-0.1093511,0.5494569,-0.097403444,-0.08848017
-0.10329545,0.44416824,-0.07398045,-0.07255578,0.53208303,-0.10112599,-0.11259704
-0.09296534,0.43807474,-0.12316353,-0.06825164,0.5442452,-0.07383337,-0.104111254
-0.12235998,0.40545836,-0.08276431,-0.12234747,0.5549011,-0.08330011,-0.08707128
-0.09766023,0.44102094,-0.08295227,-0.094369695,0.52983946,-0.12798324,-0.11354091
-0.15914398,0.4289018,-0.11880461,-0.107940145,0.5336366,-0.06863393,-0.08159208
-0.103014626,0.4263705,-0.05960923,-0.11321733,0.5031669,-0.15410504,-0.09611303
-0.1318402,0.40097138,-0.094600156,-0.09353393,0.56021833,-0.05621024,-0.09159836
-0.07506345,0.36630195,-0.08610549,-0.076364085,0.53310835,-0.104929455,-0.07037324
-0.0835864,0.06325559,-0.12967697,-0.090101294,0.5163072,-0.102925904,-0.09200321
-0.08975092,0.037603553,-0.05672974,-0.10547459,0.55142033,-0.100284666,-0.0976561
-0.0686126,0.014494549,-0.12352386,-0.088735506,0.4930389,-0.09132862,-0.100684494
-0.11795803,0.068576634,-0.07848197,-0.10617923,0.52786225,-0.098984964,-0.10167284
-0.06397801,0.08273642,-0.11882071,-0.09068299,0.5542319,-0.101593174,-0.092679285
-0.08022561,0.03910265,-0.111249216,-0.07094012,0.52673393,-0.07269107,-0.07160298
-0.103543304,0.08225653,-0.083037116,-0.1403554,0.5203576,-0.087500274,-0.11104772
-0.07604115,0.04001427,-0.07820249,-0.0828085,0.5254259,-0.11792962,-0.112502694
-0.12081937,0.029660324,-0.124119185,-0.1294746,0.49238893,-0.08388002,-0.0729927
-0.115122326,0.023709582,-0.0768226,-0.07406549,0.5455415,-0.088149905,-0.10995498
-0.11074098,0.0680778,-0.077669576,-0.1113097,0.5272251,-0.10947466,-0.09424729
-0.10908449,0.018719027,-0.117263995,-0.12285836,0.522494,-0.082662165,-0.11034088
-0.11957043,0.047981657,-0.06646632,-0.084533885,0.5206323,-0.10159072,-0.13202897
-0.07391055,0.021016248,-0.12750937,-0.09108881,0.52416044,-0.10280568,-0.09440771
-0.103480846,0.02188581,-0.11079921,-0.118287496,0.5346295,-0.10328202,-0.0760004
-0.091183804,0.05055882,-0.08865385,-0.1232939,0.5180109,-0.14679627,-0.099475
-0.109569676,0.021184728,-0.11523398,-0.10191228,0.48912114,-0.10869664,-0.12779583
0.21821713,0.019491253,-0.092813626,-0.122171745,0.524977,-0.08382654,-0.0959086
0.26540914,0.049015325,-0.09319444,-0.119245425,0.5203629,-0.09846419,-0.113134995
0.22706164,0.05704994,-0.101682015,-0.09562811,0.5112399,-0.123644255,-0.15033063
0.26915157,0.036709577,-0.08121569,-0.11718114,0.5251861,-0.07857107,-0.099481374
0.24829304,0.009405527,-0.1023527,-0.0892547,0.5006559,-0.103757486,-0.087431796
0.32045642,0.010945595,-0.09307505,-0.067903005,0.51845914,-0.12213738,-0.07415176
0.30390498,0.021384962,-0.07469544,-0.10059598,0.5203767,-0.053504627,-0.06248778
0.29267383,0.024806555,-0.081728764,-0.09493947,0.49969828,-0.11860594,-0.084523775
0.32062703,-0.0027952942,-0.08173837,-0.057096783,0.46873298,-0.07986888,-0.07878737
0.28313273,0.029969996,-0.12035715,-0.12112558,0.47653702,-0.112759836,-0.12306487
0.3155458,0.015740236,-0.086791165,-0.07346231,0.4992138,-0.09457048,-0.0648505
0.3131995,-0.021789556,-0.114769064,-0.075781934,0.43959245,-0.115242705,-0.07185189
0.3189197,-0.007584981,-0.12273808,-0.08002343,0.45664015,-0.121895865,-0.10445209
0.3434303,-0.00064538966,-0.098453216,-0.071184136,0.45238167,-0.08657504,-0.083385885
0.33688402,0.006398768,-0.11501293,-0.09131552,0.4365276,-0.08882121,-0.08530566
0.33216563,0.04403575,-0.08102122,-0.108492166,0.46571112,-0.07394058,-0.067429304
0.37245485,0.009383785,-0.08044804,-0.07484729,0.45004416,-0.09742639,-0.099760905
0.39226773,-0.0138485385,-0.13469508,-0.07398571,0.4223754,-0.052235518,-0.11156721
0.41481635,0.005702843,-0.113111034,-0.0744387,0.44263184,-0.091178045,-0.106344946
0.42482433,-0.0074509764,-0.12564176,-0.09555599,0.42111644,-0.08511054,-0.07851011
0.40592235,0.004364161,-0.1055983,-0.110669605,0.4000842,-0.1235143,-0.13474312
0.4822115,0.007736682,-0.087140515,-0.092416786,0.39707518,-0.108525716,-0.1561855
0.4696381,0.018544842,-0.10098674,-0.077296376,0.41334423,-0.08574738,-0.078255996
0.45656446,-0.007911572,-0.10783174,-0.07554952,0.4165394,-0.09772111,-0.09054045
0.45105305,0.02354679,-0.06992724,-0.10452429,0.037079934,-0.0921771,-0.0955615
0.45033565,0.0071014194,-0.14192076,-0.089516155,0.056978337,-0.11215349,-0.12193455
0.44038513,-0.027053999,-0.070977665,-0.121890664,0.07695623,-0.093276165,-0.1299129
0.46569183,0.029426651,-0.10649099,-0.075906225,0.019333063,-0.09323431,-0.108295806
0.47389004,-0.010114418,-0.09705617,-0.11116017,0.050771177,-0.119102694,-0.08826009
0.44836557,-0.035258748,-0.10592867,-0.07967629,0.059376467,-0.0825304,-0.107096516
0.48422208,-0.062209193,-0.06440969,-0.118253544,0.039924517,-0.12926875,-0.07726545
0.4786422,-0.0535966,-0.11977172,-0.07452384,0.06561624,-0.09146739,-0.11423334
0.4476702,-0.095696,-0.09480077,-0.088598795,0.08380963,-0.05972364,-0.1054224
0.4725668,-0.1049905,-0.08436872,-0.110544644,0.04564189,-0.08130648,-0.08085347
0.4853189,-0.098245636,-0.12701818,-0.08097101,0.033004846,-0.08131215,-0.10233644
0.53502876,-0.080382794,-0.11307539,-0.10648467,0.056078482,-0.112625964,-0.10122443
0.5119568,-0.06899825,-0.09751895,-0.07956428,0.052203108,-0.05917414,-0.10742515
0.47753268,-0.08302224,-0.11216529,-0.099914216,-0.016230866,-0.06689762,-0.111010805
0.5172448,-0.09227279,-0.11061908,-0.1287282,0.032836594,-0.111179054,-0.0872237
0.4797242,-0.064220935,-0.10117842,-0.11382949,0.023706827,-0.10367644,-0.08450705
0.53533405,-0.10031048,-0.08106213,-0.10266205,0.038202833,-0.06896064,-0.08951078
0.50713074,-0.07330661,-0.100779355,0.28904143,0.025028303,-0.058002055,-0.10624868
0.517416,-0.09955617,-0.07222639,0.28574324,0.025794,-0.119088635,-0.09782475
0.548402,-0.08504303,-0.11361864,0.3061376,0.008793098,-0.1137377,-0.061744794
0.4986015,-0.09580199,-0.11856918,0.31256863,0.039272033,-0.09640647,-0.1219524
0.49872184,-0.09451369,-0.05486974,0.27453038,0.056171145,-0.13681853,-0.055678826
0.5171719,-0.10080897,-0.1064204,0.2870775,0.004570982,-0.09288033,-0.09126684
0.551651,-0.06622742,-0.11934274,0.2881342,-0.007996774,-0.06940963,-0.09672703
0.5023954,-0.10764496,-0.12782751,0.2883313,0.01873061,-0.121759176,-0.07391887
0.47789708,-0.107651696,-0.07134499,0.27022102,0.01611051,-0.09030491,-0.13419238
0.52713346,-0.050286476,-0.09953244,0.31193158,0.03842276,-0.10434176,-0.065099955
0.5486662,-0.073007375,-0.09763852,0.29157555,-0.011291344,-0.059765406,-0.055409808
0.56296927,-0.14012326,-0.09560502,0.32154706,0.0007904417,-0.10381682,-0.07066153
0.5308912,-0.10358151,-0.072017476,0.3693715,-0.033178408,-0.061896473,-0.13432205
0.5329737,-0.12837015,-0.09572097,0.32157537,0.035471156,-0.10407947,-0.07684702
0.5651853,-0.11099691,-0.04510202,0.41591305,0.011148518,-0.07655958,-0.059063125
0.50547457,-0.15460481,-0.0891593,0.43680057,-0.004993964,-0.0867956,-0.060979538
0.535718,-0.09442442,-0.07044893,0.4307778,-0.02406212,-0.09445008,-0.11984641
0.54777277,-0.11437227,-0.075428635,0.43737853,-0.024145417,-0.107344,-0.071206294
0.55328125,-0.09018283,-0.09210989,0.43048835,0.006803054,-0.08491903,-0.05546953
0.53429,-0.12372957,-0.10296657,0.43915537,-0.02560371,-0.10003785,-0.09063783
0.545221,-0.08941382,-0.08443278,0.4304965,-0.0033739053,-0.104867384,-0.12012608
0.49466828,-0.099214,-0.0807137,0.47236702,0.033380862,-0.061461218,-0.07434262
0.5310293,-0.06071894,-0.10220972,0.4262097,-0.016478347,-0.07980739,-0.06968084
0.5528807,-0.06237189,-0.08727225,0.4858971,-0.030827906,-0.07772625,-0.09338319
0.5236379,-0.074731864,-0.06571467,0.44367808,-0.006054467,-0.098270744,-0.114253245
0.54379386,-0.09680951,-0.04887828,0.49612033,-0.11479307,-0.0939968,-0.07063979
0.5507393,-0.0504068,-0.07302702,0.474746,-0.05571472,-0.09508594,-0.10549059
0.5339961,-0.12101101,-0.05269511,0.46197572,-0.06187791,-0.08320552,-0.08200337
0.54315937,-0.11785609,-0.1023724,0.50282514,-0.09306835,-0.07694885,-0.05862159
0.5192565,-0.091293916,-0.07558061,0.51427454,-0.10756412,-0.09022328,-0.12279422
0.5329984,-0.04436956,-0.06267993,0.49123043,-0.09796572,-0.10530322,-0.07129504
0.5478131,-0.09332789,-0.10720778,0.5185286,-0.09519442,-0.0740697,-0.09341276
0.5370856,-0.09277554,-0.09882244,0.46236947,-0.081439294,-0.08844256,0.26044065
0.5204123,-0.1177771,-0.054180797,0.48544335,-0.06814624,-0.11775562,0.2811216
0.5346841,-0.06984729,-0.10826786,0.54131585,-0.10949614,-0.13147178,0.26206255
0.5424093,-0.06952809,-0.11541422,0.51443404,-0.06837342,-0.08263367,0.2605159
0.4848965,-0.07263458,-0.05785645,0.48492923,-0.076062374,-0.10500556,0.25472724
0.5467166,-0.10082371,-0.06430403,0.5112877,-0.09839509,-0.07961805,0.32130784
0.51431185,-0.10219539,-0.07941885,0.5097132,-0.109795496,-0.10357362,0.29536507
0.5269113,-0.11374441,-0.088796176,0.52760196,-0.085557304,-0.08521824,0.32018554
0.5395743,-0.08602397,-0.096471906,0.5260693,-0.108893186,-0.09526945,0.3049346
0.4852878,-0.109127775,-0.08188065,0.53944844,-0.06704601,-0.05248121,0.29710674
0.495489,-0.11088493,-0.055740453,0.53668773,-0.10981425,-0.06833028,0.33895123
0.50072885,-0.09562613,-0.082380995,0.56730026,-0.07619819,-0.06020638,0.3378816
0.48751298,-0.096749924,-0.043627616,0.55044556,-0.088579126,-0.08648585,0.33185422
0.53444195,-0.09753962,-0.10473889,0.5527773,-0.09799255,-0.07033283,0.42350194
0.4790308,-0.07726317,-0.08698568,0.568416,-0.08864869,-0.084759064,0.4056511
0.48134694,-0.084821895,-0.09386402,0.5386458,-0.06480318,-0.05701102,0.45328897
0.49270687,-0.091975525,-0.10791523,0.52231103,-0.11005755,-0.08766364,0.46495804
0.46060777,-0.082360476,-0.089082405,0.5726341,-0.09426386,-0.11397052,0.46114388
0.47264022,-0.105658375,-0.077481255,0.55197626,-0.10086271,-0.12580027,0.44517788
0.48267835,-0.08352815,-0.07514912,0.55262953,-0.08640607,-0.0522675,0.46027416
0.46532091,-0.08242634,-0.042029347,0.5375772,-0.09913201,-0.0758683,0.49674118
0.46563363,-0.11530278,-0.07595249,0.53812623,-0.12060347,-0.074356705,0.49707046
0.45231345,-0.06513021,-0.06204135,0.5674355,-0.106146835,-0.05525113,0.51721054
0.42788598,-0.102473795,-0.083523236,0.5700501,-0.05209002,-0.117879815,0.4674101
0.45976022,-0.08283875,-0.051083833,0.56570774,-0.07971038,-0.09181697,0.47110292
0.4834588,-0.06115533,-0.03647458,0.56538326,-0.08019633,-0.089164965,0.49647877
0.44363993,-0.06572745,-0.073619284,0.560216,-0.08989324,-0.06939548,0.50700915
0.44257018,-0.08335055,-0.10389039,0.55059624,-0.08506972,-0.09789002,0.50089926
0.44659474,-0.09108222,-0.09480834,0.5434078,-0.09242848,-0.107859716,0.5006174
0.40191278,-0.06467584,-0.077987395,0.5698911,-0.073087506,-0.10783305,0.53821576
0.45579374,-0.06992483,-0.07428876,0.5367994,-0.08140255,-0.060430367,0.51529914
0.42012033,-0.09557749,-0.06924169,0.55008304,-0.106635556,-0.09806083,0.49684322
0.093116604,-0.098898344,-0.07379652,0.52483386,-0.07792598,-0.09404082,0.5029737
0.045353644,-0.12423667,-0.08264987,0.5257803,-0.1319644,-0.07009961,0.5335139
0.09587907,-0.07949685,-0.09530146,0.5321176,-0.074300304,-0.096556395,0.5920147
0.07449332,-0.08401819,-0.074341476,0.51845914,-0.11055137,-0.11646321,0.51561445
0.0694924,-0.059425987,-0.04505007,0.5480157,-0.08407091,-0.11378384,0.5317893
0.06252267,-0.07475312,-0.061535653,0.5024431,-0.10582677,-0.083070375,0.588917
0.05225156,-0.055032883,-0.07102339,0.5285587,-0.081661,-0.0717709,0.53364927
0.08058227,-0.09544683,-0.060908213,0.5262205,-0.06993398,-0.08554445,0.55473703
0.058698088,-0.058517467,-0.088701755,0.48417762,-0.051223934,-0.07267162,0.58521724
0.015838701,-0.09163857,-0.09122554,0.5082243,-0.111887395,-0.11331699,0.5305183
0.032095734,-0.065286934,-0.09579456,0.5186389,-0.0613294,-0.111744925,0.54498845
0.049952287,-0.10979149,-0.08312205,0.51840967,-0.07799327,-0.035537604,0.54288864
0.059069525,-0.075689934,-0.08883276,0.50189024,-0.08940598,-0.05573696,0.5233965
0.050908946,-0.11986158,-0.056002326,0.5154878,-0.06497069,-0.06478838,0.58609587
0.075562365,-0.085284606,-0.089448325,0.49557093,-0.08466035,-0.09313635,0.5437301
0.011274452,-0.070907675,-0.09576919,0.4936723,-0.065364145,-0.084474884,0.5384182
0.052253347,-0.089905895,-0.04063498,0.49391046,-0.099331915,-0.07952007,0.54733455
0.012078919,-0.10026591,-0.088284664,0.502733,-0.0919171,-0.052970238,0.57485515
0.062661745,-0.0621043,-0.0759561,0.46583316,-0.06015467,-0.07097101,0.55836695
0.044579666,-0.08086431,-0.0697686,0.464606,-0.049087048,-0.06827678,0.53988165
0.053835005,-0.08835374,-0.10129619,0.45580125,-0.07926296,-0.08191542,0.56327945
0.02711202,-0.07749055,-0.053618796,0.45721543,-0.13407426,-0.06247517,0.57050574
0.06889905,-0.025360124,-0.06535113,0.48690927,-0.08207449,-0.072047055,0.5527122
0.06303781,-0.054787375,-0.046689752,0.46421093,-0.07720891,-0.07697698,0.5472027
0.052741565,-0.054368775,-0.09120469,0.42435482,-0.08227572,-0.09248193,0.5707031
0.0373218,-0.06867104,-0.07539945,0.42903796,-0.07065519,-0.0796534,0.5450674
